0,0,-3979,-3515,-3168,-346,712,-548,-458,-575,-1259,-634,-379,-490,-388,-889,521,-140,-246,-469,-447,-188,294,359,595,721,829,400,547,680,-102,654,732,51,-385,-3044,-3906,-4346,-4421,-4390,0
0,-4581,-4192,-4035,-3291,-271,683,-54,351,-117,-378,-508,-411,-449,-324,-947,247,-143,-114,368,-369,204,243,153,63,977,779,543,743,619,213,505,1752,187,-75,-2884,-3264,-3937,-4078,-4301,0
0,-4476,-4501,-3952,-3651,-3032,-295,-403,1314,1223,1617,-304,-538,-442,-413,-188,-1124,-469,-597,-67,-912,-427,500,1196,443,485,51,413,543,511,-383,98,341,-160,-59,-2071,-3235,-3741,-4050,-3698,0
0,-4833,-4650,-4028,-3937,-3604,-422,-160,-230,196,-177,1493,-777,-751,-759,-446,-1361,-73,562,221,-3,-196,-275,875,736,278,90,166,99,253,-384,1,-1173,-1087,-694,-418,-3041,-3577,-3838,-3169,0
0,-4919,-4631,-4258,-4104,-3938,-3703,-336,-339,-528,-455,826,-1178,-857,-515,-1111,-1146,-329,847,238,161,180,358,548,690,679,457,1228,1381,-355,-148,544,-47,137,-733,-318,-3133,-3563,-3547,-2480,-1630
0,-4401,-4754,-4491,-4197,-4172,-3690,-554,-491,-133,-765,-1472,-1402,-1271,-1097,-865,-973,618,-722,-183,-208,-320,836,425,540,672,799,1215,195,-459,680,566,486,594,133,-378,-724,-3395,-2464,-2223,-1572
0,-4641,-4856,-4702,-4602,-4269,-3468,-604,-596,-1025,-418,-609,-1987,-1367,-973,-1129,-776,135,407,-75,-317,289,398,486,1251,2006,1374,2223,486,735,625,387,4,197,-199,-388,-463,-3451,-3559,-3618,-4134
0,-4971,-4683,-4685,-4612,-4295,-3758,-2454,-452,-167,-537,-995,-807,573,-849,347,195,-512,-419,267,-201,-93,-364,91,84,916,1057,598,-153,460,408,347,326,92,95,-294,-253,-3415,-3795,-3904,-4308
0,-4772,-4848,-4866,-4757,-4669,-4278,-3255,-449,-297,-880,-585,-1726,-1640,691,-50,584,743,387,440,490,34,-203,-109,174,776,752,914,1041,667,356,137,272,166,479,-95,-509,-1927,-3616,-4170,-4264
0,-4780,-5038,-4896,-4699,-4595,-4568,-4230,-279,-478,-427,-333,-1598,-1287,-1055,-337,-107,-799,2021,2588,829,383,11,-27,115,937,216,297,890,-351,126,147,413,30,-212,482,-106,-217,-2871,-3996,-4339
0,-5151,-5028,-5007,-4862,-4716,-4503,-3951,-717,-544,-419,-990,-1218,-1222,-1277,-1669,-1137,-829,-545,-508,1727,1441,387,-216,-54,586,190,161,416,147,-122,-238,-441,-290,-349,168,-263,-637,-2514,-4488,-4491
0,-5107,-4991,-5080,-4966,-4843,-4558,-4143,-2902,-577,-327,-683,-195,-1017,-944,-801,-399,-557,-389,-602,-443,2691,1020,461,345,88,-233,-152,-199,-464,-896,-382,-1049,379,-536,-118,-123,-1944,-2571,-4513,-4418
0,-5017,-5071,-5183,-5027,-4732,-4282,-3815,-3367,-615,-692,-353,-210,354,28,-811,-534,-632,-351,-561,-486,-749,233,526,-345,-207,86,-417,-212,-714,-632,-673,-980,-355,-68,-331,-789,-2960,-4116,-4374,0
0,-5541,-5332,-5183,-5069,-4900,-4631,-4244,-3629,-2585,-960,-698,-403,982,-10,-772,-314,-699,-611,-404,-596,-713,-596,558,133,-391,-32,86,3,-421,-219,-1126,-540,-805,-816,34,-2667,-3815,-4013,-4324,0
0,0,-5226,-5061,-5095,-4944,-4806,-4350,-3401,-3336,-3070,-379,-664,-75,146,549,483,-320,-239,-571,-646,-575,-1147,249,-218,-742,-86,-672,-418,-826,-73,-392,-462,-522,-551,-812,-2543,-3733,-4033,-4477,0
0,0,-5103,-5227,-5086,-4932,-4925,-4528,-4278,-3248,-3764,-3561,-3085,-2332,-1264,-574,-314,-21,-556,-534,-709,-797,-58,2172,84,-528,-688,-288,343,157,155,-296,-233,-224,-373,-2732,-2530,-4066,-4310,0,0
0,0,0,-4840,-4540,-4997,-4884,-4488,-4257,-3708,-3931,-4222,-4228,-4135,-3532,-3419,-3964,-3155,-360,-467,-651,-434,-684,-75,217,-88,-603,-478,-852,167,218,-477,-380,-313,-1401,-3378,-3699,-4212,-4317,0,0
0,0,0,-4586,-5278,-4857,-4922,-4766,-4599,-4319,-4340,-4416,-4338,-4376,-4273,-4113,-3991,-3716,-3361,-1784,-540,-289,-319,423,-2,-226,-926,-606,-992,86,179,64,-214,-554,-2566,-3829,-4114,-4282,0,0,0
0,0,0,0,-4898,-4709,-4892,-4797,-4781,-4635,-4560,-4463,-4399,-4342,-4199,-4264,-4256,-4043,-3918,-2562,-707,-553,-559,2069,1146,-300,-459,-439,-800,501,-224,-268,-65,-843,-4000,-4257,-4277,-4362,0,0,0
0,0,0,0,-4896,-4271,-4576,-4643,-4827,-4561,-4169,-4184,-4406,-4392,-4362,-4395,-4300,-4243,-4067,-3473,-1214,-1511,-292,1905,-148,93,-609,-1118,-875,-941,9,-67,-488,-3444,-4362,-4340,-4418,0,0,0,0
0,0,0,0,0,-4312,-4940,-5149,-4798,-4109,-3953,-4446,-4222,-4413,-4312,-4053,-4355,-4005,-4183,-3931,-1879,-2603,-2186,-595,-80,-105,-142,-637,-521,-520,-427,-2493,-3240,-4134,-4432,-4452,0,0,0,0,0
0,0,0,0,0,0,-4192,-4122,-4359,-3918,-3761,-3498,-3631,-4413,-4054,-4022,-3920,-3581,-3718,-4012,-3743,-3633,-2648,-2674,-2639,-2291,-581,-1517,-898,-3028,-3233,-3801,-3494,-4084,-4379,0,0,0,0,0,0
0,0,0,0,0,0,0,-3800,-3925,-4059,-3637,-3035,-3761,-3911,-3213,-3539,-3754,-3463,-3487,-3968,-2500,-3578,-2409,-2624,-2200,-2474,-2913,-2905,-3221,-3587,-3894,-4098,-4248,-4379,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-3545,-3821,-3648,-2809,-3273,-3342,-3744,-3199,-3538,-3438,-2719,-2495,-3776,-3795,-3198,-3192,-3069,-3002,-2786,-2388,-3183,-3551,-3909,-4134,-4158,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-3404,-3001,-2951,-2753,-2410,-3128,-2919,-2896,-2479,-2529,-2786,-3488,-2700,-3093,-3075,-2829,-2984,-2723,-2301,-3210,-2680,-3802,-2873,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-2635,-2849,-3202,-2996,-2701,-2294,-3034,-3261,-3325,-3477,-3314,-3610,-2800,-1537,-2532,-2491,-2466,-2924,-2869,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-3870,-3910,-3834,-3593,-3124,-3104,-3850,-3954,-3959,-4667,-4514,-4241,-2464,-3318,-3029,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4002,-4484,-4234,-4312,-4902,-4519,-4655,-4679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
